effectivity_date,product,price_mid
2020-05-05,RON 97,43.30555555555556
2020-05-12,DIESEL,41.19736842105263
2020-05-12,DIESEL PLUS,40.06483333333333
2020-05-12,KEROSENE,29.81304054054054
2020-05-12,RON 100,32.364318181818184
2020-05-12,RON 91,43.121857142857145
2020-05-12,RON 95,44.239375
2020-05-12,RON 97,28.936500000000002
2020-05-19,DIESEL,41.52065573770492
2020-05-19,DIESEL PLUS,30.82445945945946
2020-05-19,KEROSENE,31.850762711864405
2020-05-19,RON 100,31.567142857142855
2020-05-19,RON 91,42.9996875
2020-05-19,RON 95,45.2
2020-05-19,RON 97,43.76933333333333
2020-05-26,DIESEL,43.143934426229514
2020-05-26,DIESEL PLUS,32.75396226415094
2020-05-26,KEROSENE,34.684222222222225
2020-05-26,RON 100,33.85181818181818
2020-05-26,RON 91,44.51118644067796
2020-05-26,RON 95,46.80867647058823
2020-05-26,RON 97,45.31357142857143
2020-06-02,DIESEL,42.70241935483871
2020-06-02,DIESEL PLUS,32.807685185185186
2020-06-02,KEROSENE,34.809888888888885
2020-06-02,RON 100,34.285000000000004
2020-06-02,RON 91,44.23711864406779
2020-06-02,RON 95,46.84314285714286
2020-06-02,RON 97,44.82454545454545
2020-06-09,DIESEL,45.55456896551724
2020-06-09,DIESEL PLUS,44.32106557377049
2020-06-09,KEROSENE,34.15863636363637
2020-06-09,RON 100,36.22659090909091
2020-06-09,RON 91,48.11171428571428
2020-06-09,RON 95,48.64
2020-06-09,RON 97,35.93222222222222
2020-06-16,DIESEL,47.20518181818181
2020-06-16,DIESEL PLUS,45.82966666666667
2020-06-16,KEROSENE,35.39430379746835
2020-06-16,RON 100,37.52222222222222
2020-06-16,RON 91,49.60733333333334
2020-06-16,RON 95,49.38157894736842
2020-06-16,RON 97,37.93761904761905
2020-06-23,DIESEL,47.03425
2020-06-23,DIESEL PLUS,35.507372881355934
2020-06-23,KEROSENE,39.38324324324324
2020-06-23,RON 100,37.569
2020-06-23,RON 91,48.21052631578947
2020-06-23,RON 95,51.26794117647059
2020-06-23,RON 97,50.834375
2020-06-30,DIESEL,48.29669491525424
2020-06-30,DIESEL PLUS,36.77214285714286
2020-06-30,KEROSENE,39.08261363636364
2020-06-30,RON 100,38.116499999999995
2020-06-30,RON 91,49.11858333333334
2020-06-30,RON 95,52.551
2020-06-30,RON 97,52.830714285714286
2020-07-07,DIESEL,47.40991666666666
2020-07-07,DIESEL PLUS,36.360083333333336
2020-07-07,KEROSENE,40.090135135135135
2020-07-07,RON 100,37.7055
2020-07-07,RON 91,48.41508620689655
2020-07-07,RON 95,51.35176470588235
2020-07-07,RON 97,52.098125
2020-07-14,DIESEL,49.30554545454545
2020-07-14,DIESEL PLUS,47.98433333333333
2020-07-14,KEROSENE,37.43449367088608
2020-07-14,RON 100,39.6375
2020-07-14,RON 91,52.583
2020-07-14,RON 95,52.12647058823529
2020-07-14,RON 97,38.90761904761904
2020-07-21,DIESEL,47.94683333333333
2020-07-21,DIESEL PLUS,36.532881355932204
2020-07-21,KEROSENE,40.37388888888889
2020-07-21,RON 100,38.50411764705883
2020-07-21,RON 91,48.97526315789474
2020-07-21,RON 95,52.202058823529406
2020-07-21,RON 97,52.67285714285714
2020-07-28,DIESEL,48.1715
2020-07-28,DIESEL PLUS,36.70558333333334
2020-07-28,KEROSENE,40.812999999999995
2020-07-28,RON 100,38.83941176470588
2020-07-28,RON 91,49.21870689655172
2020-07-28,RON 95,52.4735294117647
2020-07-28,RON 97,52.972857142857144
2020-08-04,DIESEL,47.892258064516135
2020-08-04,DIESEL PLUS,36.528934426229505
2020-08-04,KEROSENE,40.10644736842105
2020-08-04,RON 100,38.65684210526316
2020-08-04,RON 91,49.087250000000004
2020-08-04,RON 95,51.79264705882353
2020-08-04,RON 97,52.52357142857143
2020-08-11,DIESEL,47.995
2020-08-11,DIESEL PLUS,36.230000000000004
2020-08-11,KEROSENE,39.83828947368421
2020-08-11,RON 100,38.455789473684206
2020-08-11,RON 91,49.30141666666667
2020-08-11,RON 95,51.86382352941176
2020-08-11,RON 97,52.74857142857143
2020-08-18,DIESEL,49.904999999999994
2020-08-18,DIESEL PLUS,47.849603174603175
2020-08-18,KEROSENE,36.96536585365853
2020-08-18,RON 100,39.23305555555556
2020-08-18,RON 91,52.72366666666667
2020-08-18,RON 95,52.102631578947374
2020-08-18,RON 97,39.295
2020-08-25,DIESEL,48.49534482758621
2020-08-25,DIESEL PLUS,41.88281818181818
2020-08-25,KEROSENE,37.91616071428571
2020-08-25,RON 100,38.27519230769231
2020-08-25,RON 91,50.73888888888889
2020-08-25,RON 95,52.60846153846153
2020-08-25,RON 97,48.291333333333334
2020-09-01,DIESEL,49.67454545454545
2020-09-01,DIESEL PLUS,48.04246031746032
2020-09-01,KEROSENE,36.17261904761905
2020-09-01,RON 100,38.04694444444445
2020-09-01,RON 91,52.1228125
2020-09-01,RON 95,51.71894736842105
2020-09-01,RON 97,39.03526315789474
2020-09-08,DIESEL,49.104824561403504
2020-09-08,DIESEL PLUS,47.73008333333333
2020-09-08,KEROSENE,35.63628048780488
2020-09-08,RON 100,37.54638888888889
2020-09-08,RON 91,51.95933333333333
2020-09-08,RON 95,51.08947368421053
2020-09-08,RON 97,38.29222222222222
2020-09-15,DIESEL,47.872982456140356
2020-09-15,DIESEL PLUS,46.368500000000004
2020-09-15,KEROSENE,34.1059756097561
2020-09-15,RON 100,35.6325
2020-09-15,RON 91,50.893
2020-09-15,RON 95,49.77235294117647
2020-09-15,RON 97,36.867222222222225
2020-09-22,DIESEL,46.85308333333333
2020-09-22,DIESEL PLUS,33.33564516129032
2020-09-22,KEROSENE,36.82527027027027
2020-09-22,RON 100,36.50058823529412
2020-09-22,RON 91,47.948750000000004
2020-09-22,RON 95,51.19147058823529
2020-09-22,RON 97,50.9875
2020-09-29,DIESEL,48.326052631578946
2020-09-29,DIESEL PLUS,47.00358333333334
2020-09-29,KEROSENE,34.075426829268295
2020-09-29,RON 100,35.8725
2020-09-29,RON 91,51.050666666666665
2020-09-29,RON 95,50.60368421052632
2020-09-29,RON 97,38.050555555555555
2020-10-06,DIESEL,48.42017543859649
2020-10-06,DIESEL PLUS,47.147666666666666
2020-10-06,KEROSENE,34.061375
2020-10-06,RON 100,35.75944444444444
2020-10-06,RON 91,51.24
2020-10-06,RON 95,50.381052631578946
2020-10-06,RON 97,38.239444444444445
2020-10-13,DIESEL,48.1425
2020-10-13,DIESEL PLUS,46.804576271186434
2020-10-13,KEROSENE,34.16168831168831
2020-10-13,RON 100,35.90694444444445
2020-10-13,RON 91,50.617333333333335
2020-10-13,RON 95,49.72529411764706
2020-10-13,RON 97,38.75833333333333
2020-10-20,DIESEL,47.04122950819672
2020-10-20,DIESEL PLUS,46.741120689655176
2020-10-20,KEROSENE,34.5019014084507
2020-10-20,RON 100,35.81136363636364
2020-10-20,RON 91,49.79588235294118
2020-10-20,RON 95,50.598571428571425
2020-10-20,RON 97,37.85444444444445
2020-10-27,DIESEL,47.48587719298246
2020-10-27,DIESEL PLUS,46.44992063492063
2020-10-27,KEROSENE,34.09765432098765
2020-10-27,RON 100,35.76444444444444
2020-10-27,RON 91,49.825625
2020-10-27,RON 95,49.773529411764706
2020-10-27,RON 97,38.87777777777777
2020-11-03,DIESEL,47.104491525423725
2020-11-03,DIESEL PLUS,45.78818181818182
2020-11-03,KEROSENE,33.559
2020-11-03,RON 100,34.73305555555556
2020-11-03,RON 91,49.128125
2020-11-03,RON 95,48.86176470588235
2020-11-03,RON 97,38.05277777777778
2020-11-10,DIESEL,46.66885964912281
2020-11-10,DIESEL PLUS,45.53532786885246
2020-11-10,KEROSENE,33.78717105263158
2020-11-10,RON 100,34.881136363636365
2020-11-10,RON 91,48.81117647058824
2020-11-10,RON 95,49.462857142857146
2020-11-10,RON 97,37.61235294117647
2020-11-17,DIESEL,47.675446428571426
2020-11-17,DIESEL PLUS,46.50344262295082
2020-11-17,KEROSENE,34.68785714285715
2020-11-17,RON 100,36.41704545454545
2020-11-17,RON 91,49.773823529411764
2020-11-17,RON 95,50.73857142857143
2020-11-17,RON 97,38.89705882352941
2020-11-24,DIESEL,47.42236842105263
2020-11-24,DIESEL PLUS,46.33877049180328
2020-11-24,KEROSENE,35.20310810810811
2020-11-24,RON 100,34.32568181818181
2020-11-24,RON 91,49.7728125
2020-11-24,RON 95,50.725
2020-11-24,RON 97,38.34066666666667
2020-12-01,DIESEL,48.33421052631579
2020-12-01,DIESEL PLUS,47.267704918032784
2020-12-01,KEROSENE,36.22722972972973
2020-12-01,RON 100,37.91
2020-12-01,RON 91,50.46705882352941
2020-12-01,RON 95,51.541428571428575
2020-12-01,RON 97,38.34066666666667
2020-12-08,DIESEL,48.24070175438597
2020-12-08,DIESEL PLUS,47.29491803278689
2020-12-08,KEROSENE,36.70822368421052
2020-12-08,RON 100,38.27454545454545
2020-12-08,RON 91,50.603529411764704
2020-12-08,RON 95,51.87357142857143
2020-12-08,RON 97,38.79
2020-12-15,DIESEL,47.744727272727275
2020-12-15,DIESEL PLUS,46.80805084745763
2020-12-15,KEROSENE,36.670810810810806
2020-12-15,RON 100,38.20681818181818
2020-12-15,RON 91,51.125
2020-12-15,RON 95,49.93285714285714
2020-12-15,RON 97,41.44411764705882
2020-12-22,DIESEL,48.352818181818186
2020-12-22,DIESEL PLUS,47.46211864406779
2020-12-22,KEROSENE,37.47445945945946
2020-12-22,RON 100,39.01272727272727
2020-12-22,RON 91,51.925000000000004
2020-12-22,RON 95,50.675714285714285
2020-12-22,RON 97,42.20705882352941
2020-12-29,DIESEL,48.28781818181818
2020-12-29,DIESEL PLUS,47.353305084745756
2020-12-29,KEROSENE,37.28695945945946
2020-12-29,RON 100,38.4125
2020-12-29,RON 91,52.686
2020-12-29,RON 95,50.64142857142857
2020-12-29,RON 97,41.99823529411765
2021-01-05,DIESEL,48.05140350877193
2021-01-05,DIESEL PLUS,47.104918032786884
2021-01-05,KEROSENE,36.90912162162162
2021-01-05,RON 100,38.16357142857143
2021-01-05,RON 91,51.709705882352935
2021-01-05,RON 95,50.65857142857143
2021-01-05,RON 97,42.311052631578946
2021-01-12,DIESEL,48.81263157894737
2021-01-12,DIESEL PLUS,47.83795081967213
2021-01-12,KEROSENE,37.5191447368421
2021-01-12,RON 100,38.72630434782609
2021-01-12,RON 91,51.908857142857144
2021-01-12,RON 95,51.46928571428571
2021-01-12,RON 97,42.58947368421053
2021-01-19,DIESEL,49.499736842105264
2021-01-19,DIESEL PLUS,48.50303278688524
2021-01-19,KEROSENE,38.125855263157895
2021-01-19,RON 100,38.981521739130436
2021-01-19,RON 91,52.824
2021-01-19,RON 95,51.17142857142857
2021-01-19,RON 97,43.59166666666667
2021-01-26,DIESEL,49.05412280701754
2021-01-26,DIESEL PLUS,48.08622950819672
2021-01-26,KEROSENE,37.80743421052632
2021-01-26,RON 100,39.16391304347826
2021-01-26,RON 91,51.95285714285714
2021-01-26,RON 95,50.80142857142857
2021-01-26,RON 97,43.49194444444444
2021-02-02,DIESEL,49.218305084745765
2021-02-02,DIESEL PLUS,48.21380952380953
2021-02-02,KEROSENE,37.7124358974359
2021-02-02,RON 100,38.94717391304348
2021-02-02,RON 91,52.02914285714286
2021-02-02,RON 95,50.78857142857142
2021-02-02,RON 97,43.32833333333333
2021-02-09,DIESEL,49.86526315789474
2021-02-09,DIESEL PLUS,48.78677419354839
2021-02-09,KEROSENE,38.43094936708861
2021-02-09,RON 100,40.00152173913043
2021-02-09,RON 91,52.815999999999995
2021-02-09,RON 95,51.42785714285714
2021-02-09,RON 97,43.941842105263156
2021-02-16,DIESEL,50.42627118644068
2021-02-16,DIESEL PLUS,49.34265625
2021-02-16,KEROSENE,39.59475308641976
2021-02-16,RON 100,41.00913043478261
2021-02-16,RON 91,53.60457142857143
2021-02-16,RON 95,51.93857142857143
2021-02-16,RON 97,45.27289473684211
2021-02-23,DIESEL,51.04713114754098
2021-02-23,DIESEL PLUS,50.18061538461538
2021-02-23,KEROSENE,40.6160625
2021-02-23,RON 100,41.73913043478261
2021-02-23,RON 91,54.37108108108108
2021-02-23,RON 95,53.034285714285716
2021-02-23,RON 97,46.409166666666664
2021-03-09,DIESEL,51.94686440677966
2021-03-09,DIESEL PLUS,50.7940625
2021-03-09,KEROSENE,40.80098765432099
2021-03-09,RON 100,42.212391304347825
2021-03-09,RON 91,54.80243243243243
2021-03-09,RON 95,53.934285714285714
2021-03-09,RON 97,46.46763157894737
2021-03-16,DIESEL,52.741967213114755
2021-03-16,DIESEL PLUS,51.682538461538456
2021-03-16,KEROSENE,41.7109375
2021-03-16,RON 100,43.14108695652174
2021-03-16,RON 91,55.83972972972973
2021-03-16,RON 95,55.00928571428572
2021-03-16,RON 97,47.392222222222216
2021-03-23,DIESEL,52.97966101694916
2021-03-23,DIESEL PLUS,51.8446875
2021-03-23,KEROSENE,41.300308641975306
2021-03-23,RON 100,42.97369565217391
2021-03-23,RON 91,55.92675675675675
2021-03-23,RON 95,55.05928571428571
2021-03-23,RON 97,46.90315789473684
2021-03-30,DIESEL,51.24172131147541
2021-03-30,DIESEL PLUS,50.333769230769235
2021-03-30,KEROSENE,40.0770625
2021-03-30,RON 100,41.503043478260864
2021-03-30,RON 91,54.73135135135135
2021-03-30,RON 95,53.31714285714286
2021-03-30,RON 97,45.80361111111111
2021-04-06,DIESEL,51.81960317460318
2021-04-06,DIESEL PLUS,50.838731343283584
2021-04-06,KEROSENE,40.0219512195122
2021-04-06,RON 100,41.56326086956522
2021-04-06,RON 91,55.3745945945946
2021-04-06,RON 95,53.894999999999996
2021-04-06,RON 97,45.69416666666667
2021-04-13,DIESEL,51.84688524590164
2021-04-13,DIESEL PLUS,50.83113636363636
2021-04-13,KEROSENE,39.98048192771085
2021-04-13,RON 100,41.64630434782609
2021-04-13,RON 91,54.79702702702703
2021-04-13,RON 95,53.97785714285715
2021-04-13,RON 97,45.47184210526316
2021-04-27,DIESEL,52.43524590163935
2021-04-27,DIESEL PLUS,51.3890909090909
2021-04-27,KEROSENE,40.891746987951805
2021-04-27,RON 100,42.39695652173913
2021-04-27,RON 91,55.49945945945946
2021-04-27,RON 95,54.63928571428571
2021-04-27,RON 97,46.82421052631579
2021-05-04,DIESEL,52.31276923076923
2021-05-04,DIESEL PLUS,51.58391304347826
2021-05-04,KEROSENE,41.28180722891566
2021-05-04,RON 100,42.82978260869565
2021-05-04,RON 91,55.67108108108108
2021-05-04,RON 95,54.825
2021-05-04,RON 97,47.35055555555555
2021-05-11,DIESEL,52.91615384615385
2021-05-11,DIESEL PLUS,52.14297101449275
2021-05-11,KEROSENE,41.85319277108434
2021-05-11,RON 100,43.416739130434784
2021-05-11,RON 91,56.429189189189195
2021-05-11,RON 95,55.49428571428571
2021-05-11,RON 97,48.02
2021-05-18,DIESEL,52.76315384615385
2021-05-18,DIESEL PLUS,52.01971014492754
2021-05-18,KEROSENE,42.05656626506024
2021-05-18,RON 100,43.706304347826084
2021-05-18,RON 91,56.258918918918916
2021-05-18,RON 95,55.347857142857144
2021-05-18,RON 97,48.03388888888889
2021-05-25,DIESEL,52.923
2021-05-25,DIESEL PLUS,52.18913043478261
2021-05-25,KEROSENE,42.334939759036146
2021-05-25,RON 100,44.155869565217394
2021-05-25,RON 91,56.12025641025641
2021-05-25,RON 95,55.475
2021-05-25,RON 97,48.01888888888889
2021-06-01,DIESEL,54.55452702702703
2021-06-01,DIESEL PLUS,53.617236842105264
2021-06-01,KEROSENE,43.6666847826087
2021-06-01,RON 100,44.56741379310345
2021-06-01,RON 91,57.56454545454546
2021-06-01,RON 95,56.27285714285715
2021-06-01,RON 97,47.67181818181818
2021-06-08,DIESEL,54.72131944444445
2021-06-08,DIESEL PLUS,54.0062
2021-06-08,KEROSENE,44.266576086956526
2021-06-08,RON 100,45.292068965517245
2021-06-08,RON 91,57.75772727272727
2021-06-08,RON 95,56.409285714285716
2021-06-08,RON 97,48.35681818181818
2021-06-15,DIESEL,55.17451388888889
2021-06-15,DIESEL PLUS,54.471
2021-06-15,KEROSENE,42.86483695652174
2021-06-15,RON 100,45.65
2021-06-15,RON 91,58.15
2021-06-15,RON 95,57.01
2021-06-15,RON 97,48.590681818181814
2021-06-22,DIESEL,55.757777777777775
2021-06-22,DIESEL PLUS,55.03013333333334
2021-06-22,KEROSENE,45.01811111111111
2021-06-22,RON 100,46.289482758620686
2021-06-22,RON 91,58.72022727272727
2021-06-22,RON 95,57.86571428571428
2021-06-22,RON 97,49.20204545454545
2021-06-29,DIESEL,56.77135135135135
2021-06-29,DIESEL PLUS,56.088701298701295
2021-06-29,KEROSENE,45.57728260869565
2021-06-29,RON 100,47.02568965517242
2021-06-29,RON 91,59.441818181818185
2021-06-29,RON 95,58.82142857142857
2021-06-29,RON 97,49.98431818181818
2021-07-06,DIESEL,57.33891891891892
2021-07-06,DIESEL PLUS,56.40223684210526
2021-07-06,KEROSENE,45.59888888888889
2021-07-06,RON 100,47.00689655172414
2021-07-06,RON 91,59.9575
2021-07-06,RON 95,59.42142857142857
2021-07-06,RON 97,49.780227272727274
2021-07-13,DIESEL,58.19567567567567
2021-07-13,DIESEL PLUS,57.43883116883117
2021-07-13,KEROSENE,46.017826086956525
2021-07-13,RON 100,47.44706896551724
2021-07-13,RON 91,60.92522727272728
2021-07-13,RON 95,60.57142857142857
2021-07-13,RON 97,50.265750000000004
2021-07-20,DIESEL,58.21883561643836
2021-07-20,DIESEL PLUS,57.62873333333333
2021-07-20,KEROSENE,46.40606741573034
2021-07-20,RON 100,47.74982758620689
2021-07-20,RON 91,60.59852272727273
2021-07-20,RON 95,60.53857142857142
2021-07-20,RON 97,50.44166666666667
2021-07-27,DIESEL,57.58513513513514
2021-07-27,DIESEL PLUS,56.674407894736845
2021-07-27,KEROSENE,45.514
2021-07-27,RON 100,47.0648275862069
2021-07-27,RON 91,59.75840909090909
2021-07-27,RON 95,59.37785714285714
2021-07-27,RON 97,49.87725
2021-08-03,DIESEL,58.38837837837838
2021-08-03,DIESEL PLUS,57.71525974025974
2021-08-03,KEROSENE,46.213913043478264
2021-08-03,RON 100,47.89931034482758
2021-08-03,RON 91,60.875
2021-08-03,RON 95,60.35642857142857
2021-08-03,RON 97,50.68975
2021-08-10,DIESEL,57.606081081081086
2021-08-10,DIESEL PLUS,56.8825
2021-08-10,KEROSENE,45.388548387096776
2021-08-10,RON 100,47.16896551724138
2021-08-10,RON 91,59.828043478260874
2021-08-10,RON 95,59.777857142857144
2021-08-10,RON 97,49.9735
2021-08-17,DIESEL,57.63013698630137
2021-08-17,DIESEL PLUS,56.8711038961039
2021-08-17,KEROSENE,45.214010989010994
2021-08-17,RON 100,46.925862068965515
2021-08-17,RON 91,59.94372340425532
2021-08-17,RON 95,59.60285714285715
2021-08-17,RON 97,49.49809523809524
2021-08-24,DIESEL,52.05606382978723
2021-08-24,DIESEL PLUS,42.79858208955224
2021-08-24,KEROSENE,48.06468085106383
2021-08-24,RON 100,50.87222222222223
2021-08-24,RON 91,55.795566037735846
2021-08-24,RON 95,59.537600000000005
2021-08-24,RON 97,58.343906249999996
2021-08-31,DIESEL,48.756791666666665
2021-08-31,DIESEL PLUS,45.861250000000005
2021-08-31,KEROSENE,49.37033333333333
2021-08-31,RON 100,55.46857142857142
2021-08-31,RON 91,54.187654320987654
2021-08-31,RON 95,57.75162790697675
2021-08-31,RON 97,56.88683673469387
2021-09-07,DIESEL,57.22128378378378
2021-09-07,DIESEL PLUS,56.43955696202532
2021-09-07,KEROSENE,45.712526881720436
2021-09-07,RON 100,47.558392857142856
2021-09-07,RON 91,59.97071428571429
2021-09-07,RON 95,60.18857142857143
2021-09-07,RON 97,50.02095238095238
2021-09-14,DIESEL,49.84879166666667
2021-09-14,DIESEL PLUS,47.00069444444445
2021-09-14,KEROSENE,50.376666666666665
2021-09-14,RON 100,56.31142857142857
2021-09-14,RON 91,55.06518518518518
2021-09-14,RON 95,59.702209302325585
2021-09-14,RON 97,59.93812500000001
2021-09-21,DIESEL,50.539125
2021-09-21,DIESEL PLUS,47.68291666666667
2021-09-21,KEROSENE,50.50518518518519
2021-09-21,RON 100,57.07857142857143
2021-09-21,RON 91,55.59339506172839
2021-09-21,RON 95,60.52406976744186
2021-09-21,RON 97,60.80447916666666
2021-09-28,DIESEL,51.13341666666667
2021-09-28,DIESEL PLUS,48.513749999999995
2021-09-28,KEROSENE,51.329629629629636
2021-09-28,RON 100,57.85214285714285
2021-09-28,RON 91,56.17067901234568
2021-09-28,RON 95,60.912674418604645
2021-09-28,RON 97,61.30489583333334
2021-10-05,DIESEL,60.01817567567568
2021-10-05,DIESEL PLUS,59.385324675324675
2021-10-05,KEROSENE,49.32818681318681
2021-10-05,RON 100,51.361607142857146
2021-10-05,RON 91,62.66510204081633
2021-10-05,RON 95,63.478571428571435
2021-10-05,RON 97,53.565
2021-10-12,DIESEL,61.134527027027026
2021-10-12,DIESEL PLUS,60.485779220779214
2021-10-12,KEROSENE,50.613076923076925
2021-10-12,RON 100,52.90482142857143
2021-10-12,RON 91,63.86214285714286
2021-10-12,RON 95,64.6557142857143
2021-10-12,RON 97,54.786500000000004
2021-10-26,DIESEL,64.09554054054054
2021-10-26,DIESEL PLUS,63.27487012987013
2021-10-26,KEROSENE,52.748097826086955
2021-10-26,RON 100,54.89392857142857
2021-10-26,RON 91,66.82959183673469
2021-10-26,RON 95,67.61214285714286
2021-10-26,RON 97,56.699
2021-11-02,DIESEL,56.59228448275862
2021-11-02,DIESEL PLUS,53.81055555555556
2021-11-02,KEROSENE,56.584074074074074
2021-11-02,RON 100,63.98076923076923
2021-11-02,RON 91,62.562777777777775
2021-11-02,RON 95,67.1627380952381
2021-11-02,RON 97,68.03468085106383
2021-11-09,DIESEL,55.77594262295082
2021-11-09,DIESEL PLUS,53.05902777777778
2021-11-09,KEROSENE,55.83481481481481
2021-11-09,RON 100,63.40461538461538
2021-11-09,RON 91,61.48075
2021-11-09,RON 95,66.08
2021-11-09,RON 97,66.9725
2021-11-16,DIESEL,55.44651639344263
2021-11-16,DIESEL PLUS,53.04277777777778
2021-11-16,KEROSENE,55.80148148148149
2021-11-16,RON 100,62.823076923076925
2021-11-16,RON 91,60.602
2021-11-16,RON 95,65.29852272727273
2021-11-16,RON 97,66.0699
2021-11-23,DIESEL,54.37504098360656
2021-11-23,DIESEL PLUS,51.966388888888886
2021-11-23,KEROSENE,54.48962962962963
2021-11-23,RON 100,61.19461538461538
2021-11-23,RON 91,59.699875
2021-11-23,RON 95,64.36045454545454
2021-11-23,RON 97,65.1549
2021-11-30,DIESEL,53.471024590163935
2021-11-30,DIESEL PLUS,51.31918918918919
2021-11-30,KEROSENE,53.95807692307692
2021-11-30,RON 100,59.667692307692306
2021-11-30,RON 91,58.268562499999994
2021-11-30,RON 95,63.17227272727273
2021-11-30,RON 97,63.8543
2021-12-07,DIESEL,50.9052868852459
2021-12-07,DIESEL PLUS,48.72918918918919
2021-12-07,KEROSENE,51.39269230769231
2021-12-07,RON 100,57.190769230769234
2021-12-07,RON 91,55.7745
2021-12-07,RON 95,60.74977272727272
2021-12-07,RON 97,61.431999999999995
2021-12-14,DIESEL,52.171229508196724
2021-12-14,DIESEL PLUS,49.87540540540541
2021-12-14,KEROSENE,52.552692307692304
2021-12-14,RON 100,58.606153846153845
2021-12-14,RON 91,57.1931875
2021-12-14,RON 95,62.20340909090908
2021-12-14,RON 97,62.9684
2021-12-21,DIESEL,60.38080000000001
2021-12-21,DIESEL PLUS,59.5244375
2021-12-21,KEROSENE,48.701263157894736
2021-12-21,RON 100,51.33362068965517
2021-12-21,RON 91,63.1683
2021-12-21,RON 95,63.30571428571428
2021-12-21,RON 97,52.702352941176464
2021-12-28,DIESEL,60.21093333333333
2021-12-28,DIESEL PLUS,59.29718749999999
2021-12-28,KEROSENE,47.992
2021-12-28,RON 100,50.527931034482755
2021-12-28,RON 91,62.7603
2021-12-28,RON 95,63.105714285714285
2021-12-28,RON 97,51.90882352941177
2022-01-04,DIESEL,54.33491803278688
2022-01-04,DIESEL PLUS,51.85324324324324
2022-01-04,KEROSENE,54.403076923076924
2022-01-04,RON 100,60.75076923076923
2022-01-04,RON 91,59.349125
2022-01-04,RON 95,64.32409090909091
2022-01-04,RON 97,64.74843750000001
2022-01-11,DIESEL,62.641733333333335
2022-01-11,DIESEL PLUS,61.804625
2022-01-11,KEROSENE,51.37952631578948
2022-01-11,RON 100,53.75189655172414
2022-01-11,RON 91,65.2305
2022-01-11,RON 95,65.76642857142858
2022-01-11,RON 97,54.55882352941177
2022-01-18,DIESEL,63.493133333333326
2022-01-18,DIESEL PLUS,62.676812500000004
2022-01-18,KEROSENE,53.16652631578947
2022-01-18,RON 100,55.55948275862069
2022-01-18,RON 91,66.0165
2022-01-18,RON 95,66.60857142857142
2022-01-18,RON 97,56.832941176470584
2022-01-25,DIESEL,64.71313333333333
2022-01-25,DIESEL PLUS,63.942875
2022-01-25,KEROSENE,55.01478947368421
2022-01-25,RON 100,57.51155172413793
2022-01-25,RON 91,67.2927
2022-01-25,RON 95,68.27857142857142
2022-01-25,RON 97,58.54588235294118
2022-02-01,DIESEL,65.33333333333333
2022-02-01,DIESEL PLUS,64.5333125
2022-02-01,KEROSENE,55.70395833333333
2022-02-01,RON 100,57.852758620689656
2022-02-01,RON 91,68.24163461538461
2022-02-01,RON 95,68.46333333333334
2022-02-01,RON 97,60.246956521739136
2022-02-08,DIESEL,59.86983606557377
2022-02-08,DIESEL PLUS,58.317297297297294
2022-02-08,KEROSENE,61.2235294117647
2022-02-08,RON 100,66.03733333333334
2022-02-08,RON 91,63.57025
2022-02-08,RON 95,68.32261363636364
2022-02-08,RON 97,69.2483
2022-02-15,DIESEL,67.09693333333333
2022-02-15,DIESEL PLUS,66.3381875
2022-02-15,KEROSENE,57.689375000000005
2022-02-15,RON 100,60.04344827586207
2022-02-15,RON 91,70.06336538461538
2022-02-15,RON 95,70.222
2022-02-15,RON 97,62.05772727272727
2022-02-22,DIESEL,67.1
2022-02-22,DIESEL PLUS,66.53615384615384
2022-02-22,KEROSENE,58.05409574468085
2022-02-22,RON 100,60.18966666666667
2022-02-22,RON 91,70.77759615384615
2022-02-22,RON 95,69.458125
2022-02-22,RON 97,62.18625
2022-03-01,DIESEL,61.602041666666665
2022-03-01,DIESEL PLUS,60.3818918918919
2022-03-01,KEROSENE,63.09424242424243
2022-03-01,RON 100,67.26933333333334
2022-03-01,RON 91,65.64623456790123
2022-03-01,RON 95,70.14604651162792
2022-03-01,RON 97,71.36275510204082
2022-03-08,DIESEL,71.50844594594595
2022-03-08,DIESEL PLUS,70.61183544303798
2022-03-08,KEROSENE,64.14824468085106
2022-03-08,RON 100,66.82206896551723
2022-03-08,RON 91,74.6196
2022-03-08,RON 95,74.13
2022-03-08,RON 97,67.15285714285714
2022-03-15,DIESEL,76.84016666666666
2022-03-15,DIESEL PLUS,78.75675675675676
2022-03-15,KEROSENE,70.55677419354838
2022-03-15,RON 100,74.22666666666667
2022-03-15,RON 91,75.63104938271604
2022-03-15,RON 95,80.35744186046512
2022-03-15,RON 97,81.87372549019608
2022-03-22,DIESEL,72.6425
2022-03-22,DIESEL PLUS,71.34784810126582
2022-03-22,KEROSENE,65.6839247311828
2022-03-22,RON 100,68.51448275862069
2022-03-22,RON 91,75.98
2022-03-22,RON 95,74.469375
2022-03-22,RON 97,68.57904761904763
2022-03-29,DIESEL,73.61908333333334
2022-03-29,DIESEL PLUS,75.28256756756757
2022-03-29,KEROSENE,77.7203125
2022-03-29,RON 100,77.76785714285714
2022-03-29,RON 91,72.98697530864197
2022-03-29,RON 95,77.69534883720931
2022-03-29,RON 97,79.11749999999999
2022-04-05,DIESEL,73.24966216216217
2022-04-05,DIESEL PLUS,71.99107594936709
